text,label,"Anh ơi anh có nhận ra anh tôi không, tôi là Minh đây. Tôi đang bị kẹt ở sân bay Thái Lan mà quên ví mất rồi. Anh có thể chuyển gấp cho tôi 20 triệu để mua vé về không, về đến nơi tôi hoàn ngay.",4,Tôi là y tá phòng cấp cứu bệnh viện Chợ Rẫy gọi đây. Con trai của bà đang nằm cấp cứu do tai nạn giao thông rất nghiêm trọng vừa xảy ra ở đường Nguyễn Trãi. Cần đặt cọc viện phí khẩn cấp 30 triệu đồng ngay để tiến hành phẫu thuật không thể chờ thêm ạ.,0,Bạn ơi tài khoản Facebook của tôi vừa bị khóa cần bạn giúp. Bạn vào link này xác nhận danh tính cho tôi với không thì tôi mất hết dữ liệu. Link này là trang chính thức của Facebook yêu cầu người thân xác minh giúp thôi bạn đừng lo.,3
"Đơn giản lắm, công việc của m chỉ là trực page fb trả lời khách, lương cứng 6 triệu cộng hoa hồng doanh số",22,,,,,,
"Bác sĩ báo viện phí ca mổ ruột thừa hôm qua hết 15 triệu, để lát rảnh m ra đóng tiền nhé",22,,,,,,
Sáng nay xem sao kê từ thiện của mấy nghệ sĩ mới thấy nhiều người phông bạt quyên góp ghê,22,,,,,,
sh1pper gọj đíu nghe máy t hủy mẹ m vao ljnk dvc nay ruj gop chjeu nha,17,,,,,,
nhan dc li xi zl nạp vip 5 xị rut ra duoc 5 chẹo mn lam theo em ik hihi xu cà na,13,,,,,,
"Tới tháng săn sale shopee rồi, đợt này chốt đơn cái áo khoác sướng ghê không tốn phí ship",22,,,,,,
Ông can xã bữa nay xuống tận nhà thu thập thông tin làm cccd gắn chip đó thầy giáo,22,,,,,,
"việc nhẹ lương cao cày like youtube thôi k cọc k l.ừa d.ả.o, nộp nhiệm vụ cho n.v.tổng zậy ba",12,,,,,,
"Chào em, dạo này công việc ổn không em? Anh là Minh bạn anh Hùng đây, bữa tết đến chơi nhà em đó nhớ không? Nhắc mới nhớ, nãy Hùng đi đường bị quẹt xe đang nằm cấp cứu ở chợ Rẫy. Em xoay đỡ cho anh mượn tạm c.k. cho anh 5 tr.i.e.u đóng viện phí nhé, tí chiều anh ra ngân hàng rút trả em luôn.",0,,,,,,
Nhỏ em t đi xe đạp bị tông trầy xước chút xíu chảy máu mà làm quá trời,22,,,,,,
"Đoàn thanh niên phường mình tổ chức nấu cháo từ thiện tại bệnh viện nhi đồng đó, m tham gia không?",22,,,,,,
"huhu mn ơi bưu điẹn bắt đóng thếu mới đưa hộp đt, tải app tiền thuế dô link này dùm t vs, chằm zn",17,,,,,,
Bữa nay thi bằng lái xe phải đồng bộ dữ liệu vneid rồi rườm rà ghê,22,,,,,,
a lô eng ơi tui là tình nguyện viên quỹ cứu trợ bão lũ miền Trung đây nì mấy ngày ni lũ lụt lớn lắm bà con mất hết nhà cửa trôi hết đồ đạc khổ lắm eng ơi eng có tấm lòng thì ủng hộ chút đỉnh cho bà con mua gạo mua mì tôm qua cơn hoạn nạn eng chuyển khoản vô số tài khoản cá nhân ni giúp tui nha tui sẽ mua đồ cứu trợ gửi đi ngay trong đêm nay,10,,,,,,
"Hôm rày đi đá banh t bị tai nạn gãy chân đang nằm viện nè, chủ nhật chồng rảnh vào thăm t nha",22,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
Sáng nay xem sao kê từ thiện của mấy nghệ sĩ mới thấy nhiều người phông bạt quyên góp ghê,22,,,,,,
"việc nhẹ lương cao cày like youtube thôi k cọc k l.ừa d.ả.o, nộp nhiệm vụ cho n.v.tổng trầm cảm",12,,,,,,
"các chú ơi bị can hs báo tao dính đường dây rửa tìn, đòi đóng 50 củ bảo lãnh, trầm cảm thiệc",0,,,,,,
"Mẹ ơi ra ủy ban nhân dân làm định danh điện tử đi, người ta bắt buộc đó",22,,,,,,
Sáng nay xem sao kê từ thiện của mấy nghệ sĩ mới thấy nhiều người phông bạt quyên góp ghê,22,,,,,,
"tải cmn cái v.n.e.i.đ trên store fake này ấp đết dữ liệu khuôn mặt lẹ đi bồ, bất ổn",1,,,,,,
"Tới tháng săn sale shopee rồi, đợt này chốt đơn cái áo khoác sướng ghê không tốn phí ship",22,,,,,,
"Sáng xem bản tin VTV thấy bảo dạo này nhiều vụ giả danh công an gọi điện bắt đóng phạt nguội lắm, bà hàng xóm cẩn thận nha",22,,,,,,
Sáng nay xem sao kê từ thiện của mấy nghệ sĩ mới thấy nhiều người phông bạt quyên góp ghê,22,,,,,,
Ông can xã bữa nay xuống tận nhà thu thập thông tin làm cccd gắn chip đó mẹ,22,,,,,,
"bạn t bảo b.h.x.h hết hạn r, m c.k t 5 trăm lo lót dùm t trc đi m dcmm",21,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
"huhu mn ơi thẻ tín dụng t bị quẹt bay mẹ 5 chọi, ô tê bê gửi r đó điền dô đi pa dcmm",16,,,,,,
"anh gì đó ơj acc dvc bị locked cm rùj, nó bắt tảj app apk càj đặt lạj trợ năng m ơj",1,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
"Đơn giản lắm, công việc của m chỉ là trực page fb trả lời khách, lương cứng 6 triệu cộng hoa hồng doanh số",22,,,,,,
ê click vô cái link vnẹid này đi để update khuôn mặt khum là mốt nó khoá cccd đó m,1,,,,,,
"bé ơj vjet c0mbank nó báo thẻ bị trừ 20 củ 1 dọc, m xem lấy otp huỷ d.c.m.m báo thủ",16,,,,,,
t giao tiktok xốp đây chế vắng nhà t quăng qa rào nha chế đóng mạng nhện momo t,17,,,,,,
"Bác sĩ báo viện phí ca mổ ruột thừa hôm qua hết 15 triệu, để lát rảnh m ra đóng tiền nhé",22,,,,,,
t d4ng bi t.a.i.n.4.n cap c.uu. ma.y c.k. t 10 tr n.h.a.n.h,7,,,,,,
"chời ơi tiền bảo hiẻm thât nghiep có r nè, nhấp dô t cọc 2 củ tiền thuế phí hồ sơ là giải ngân lẹ",21,,,,,,
"Làm bên chi nhánh mới áp lực doanh số quá, tao không hoàn thành nhiệm vụ tháng này chắc bị trừ lương",22,,,,,,
"Đọc báo thấy vụ tai nạn liên hoàn trên cao tốc sợ quá, bản tin thời sự đi đường cẩn thận nhé",22,,,,,,
Sếp bảo mai mảng tuyển dụng nhân sự có cuộc phỏng vấn ứng viên lúc 9h sáng nhé,22,,,,,,
"Làm bên chi nhánh mới áp lực doanh số quá, tao không hoàn thành nhiệm vụ tháng này chắc bị trừ lương",22,,,,,,
tải cày pi ảo tưởng lm tỷ phu r nè kkk lụm t ít làm vốn sàn forex đi m chằm zn,11,,,,,,
Chút nữa thầy giáo tải app techcombank về xong ra quầy định danh rồi lấy mã otp cài vô máy nha,22,,,,,,
"Lương tháng này công ty vừa ck banking qua mb bank r đó, bản tin thời sự check xem ting ting chưa",22,,,,,,
"sổ b'h'x'h phông bạt thuj t rút hết sạch r, cljck l.j.n.k tao gửj để bùng bhxh nè",1,,,,,,
app ch0k cho tao nvu ljke fb thu loj nhuan gâp 5 ck tao 2 xị t test,12,,,,,,
tưởng sao cày view tóp tóp 1 ngày lụm 5 củ cho phẻ mắc mớ đi làm chi vcl,12,,,,,,
"Bác sĩ báo viện phí ca mổ ruột thừa hôm qua hết 15 triệu, để lát rảnh m ra đóng tiền nha",22,,,,,,
Sáng nay xem sao kê từ thiện của mấy nghệ sĩ mới thấy nhiều người phông bạt quyên góp ghê,22,,,,,,
"Đợt này ra sân bay không cần mang cccd cứng đâu, chồng cứ mở app vneid trên điện thoại lên đưa họ quét là được",22,,,,,,
"m trade coin sàn phông bạt này ez 100%, nạp margin 1 tỷ usd cho tới nóc clm",11,,,,,,
Ông can xã bữa nay xuống tận nhà thu thập thông tin làm cccd gắn chip đó sếp,22,,,,,,
"chúc mừng thím lụm cáj tjvj sô nj to chà bá, bank phí vận chuyển 5 chục thuj nhà đèn trả shjp",13,,,,,,
"acc bidv bay màu gòi, đọc otp cho m xem m cứu dc hong, tâm linh",16,,,,,,
Chút nữa thầy giáo tải app techcombank về xong ra quầy định danh r lấy mã otp cài vô máy nhé,22,,,,,,
"Hệ thống cổng dịch vụ công đang bảo trì, ba chờ chiều tối cập nhật lại khuôn mặt sau nha",22,,,,,,
"ủa ml thương xót bé ung thư máu giai đoạn cuối c.k mạnh vô stk 12344 trại nhi này lẹ lên m, rớt nước mắt",10,,,,,,
"các chú ơi t dính biên lai phạt 5 củ đó m, ck cho tk bạc nhà nc lẹ đi m ơi vl",0,,,,,,
"Đọc báo thấy vụ tai nạn liên hoàn trên cao tốc sợ quá, vợ đi đường cẩn thận nhé",22,,,,,,
"Tới tháng săn sale shopee rồi, đợt này chốt đơn cái áo khoác sướng ghê không tốn phí ship",22,,,,,,
"nhóm thjện nguyện khẩn báo: bé mèo nhà e bị xe tông k có tjền mổ, 500ae donate momo cho bé đj vl",10,,,,,,
"Hệ thống ngân hàng đang bảo trì nên t không nhận được mã otp, tí nữa t chuyển tìn lại cho",22,,,,,,
"Mẹ ơi ra ủy ban nhân dân làm định danh điện tử đi, người ta bắt buộc đó",22,,,,,,
Nhỏ em t đi xe đạp bị tông trầy xước chút xíu chảy máu mà làm quá trời,22,,,,,,
"Đoàn thanh niên phường mình tổ chức nấu cháo từ thiện tại bệnh viện nhi đồng đó, m tham gia không?",22,,,,,,
"pác ơi gọi thay mặt quỹ lũ lụt miền trung, ae đóng mạng nhện vô stk cá nhân t để cứu đói kịp thời nha chết trôi",10,,,,,,
"Đọc báo thấy vụ tai nạn liên hoàn trên cao tốc sợ quá, bà hàng xóm đi đường cẩn thận nhé",22,,,,,,
"Ủa hôm rày m mượn t 2 triệu á, khi nào có lương thì chuyển khoản qua số tài khoản đuôi 888 này nha",22,,,,,,
"Ê nay sinh nhật t, mua giùm t cái bánh kem đi, nãy t bank thẳng 500k qa stk m rồi đó, check đi",22,,,,,,
"bưu phẩm mỹ kẹt sân bay bị soj ra hột xoàn chuj, lụm chục củ đền bù khum bắt đj tù báo thủ",17,,,,,,
"alo tui nè đơn chà neo hải quan bắt mnl rùi m ơiii, ck 5 cu đóng thuế rước vià xu cà na",17,,,,,,
"Ủa hôm rày m mượn t 2 triệu á, khi nào có lương thì chuyển khoản qua số tài khoản đuôi 888 này nha",22,,,,,,
Nhỏ em t đi xe đạp bị tông trầy xước chút xíu chảy máu mà làm quá trời,22,,,,,,
ê click vô cái link vnẹid này đi để update khuôn mặt khum là mốt nó khoá cccd đó m,1,,,,,,
ủa ml cày view tóp tóp 1 ngày lụm 5 củ cho phẻ mắc mớ đi làm chi hảo,12,,,,,,
"Mẹ ơi ra ủy ban nhân dân làm định danh điện tử đi, người ta bắt buộc đó",22,,,,,,
Bác trưởng thôn thông báo mai cả xóm ra nhà văn hóa để công an xã hỗ trợ cài app vneid mức 2 nhé,22,,,,,,
app v.c.b djgjbank fake này nhận ngay 5 chục m ơj ngon ơ ảo thật đấy,16,,,,,,
nhắn sms brandname trúng sh mà bắt đóng v.a.t 5cu clm xu cà na,13,,,,,,
"Hệ thống ngân hàng đang bảo trì nên t không nhận được mã otp, tí nữa t chuyển tìn lại cho",22,,,,,,
"Cô là cô gjáo bé bo nhe, bo ngã cổ mẹ c.k vjện pháj gấp cứu bo nhanh khum bo chết đù má",7,,,,,,
"Hệ thống cổng dịch vụ công đang bảo trì, trưởng thôn chờ chiều tối cập nhật lại khuôn mặt sau nhé",22,,,,,,
thằng a t bị chém toe toét mặt máu me wé c.k t 5 cu vào vjện gấp pa cảm gjác lúc ấy sẽ ra sao,7,,,,,,
"HQ gọi t bảo buôn ma tuy m ơi cứu tâm linh, nó đòi boom 10 chim bảo lãnh j kìa",17,,,,,,
"Lương tháng này công ty vừa chuyển khoản banking qua mb bank rồi đó, công ty check xem ting ting chưa",22,,,,,,
"Sáng xem bản tin VTV thấy bảo dạo này nhiều vụ giả danh công an gọi điện bắt đóng phạt nguội lắm, ba cẩn thận nha",22,,,,,,
"Mẹ ơi ngoại nhập viện cấp cứu do lên huyết áp, mẹ chạy lên bệnh viện liền nghen",22,,,,,,
"Sáng xem bản tin VTV thấy bảo dạo này nhiều vụ giả danh công an gọi điện bắt đóng phạt nguội lắm, chồng cẩn thận nha",22,,,,,,
"huhu mn ơj bị can hs báo tao dính đường dây rửa tìn, đòj đóng 50 củ bảo lãnh, báo thủ thjệc",0,,,,,,
"ba m bị đột quỵ té xe chở thẳng vjện rùj, bác sĩ kêu đóng tjền ứng 20 trịu lẹ đj, chằm zn",7,,,,,,
"Ủa hôm rày m mượn t 2 triệu á, khi nào có lương thì chuyển khoản qua số tài khoản đuôi 888 này nha",22,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
"ba m bị đột quỵ té xe chở thẳng viện rồi, bác sĩ kêu đóng tiền ứng 20 trịu lẹ đi, dcmm",7,,,,,,
"Mẹ ơi ngoại nhập viện cấp cứu do lên huyết áp, mẹ chạy lên bệnh viện liền nghen",22,,,,,,
"Tới tháng săn sale shopee rồi, đợt này chốt đơn cái áo khoác sướng ghê không tốn phí ship",22,,,,,,
"Tới tháng săn sale shopee r, đợt này chốt đơn cái áo khoác sướng ghê không tốn phí ship",22,,,,,,
"Hệ thống cổng dịch vụ công đang bảo trì, chồng chờ chiều tối cập nhật lại khuôn mặt sau nha",22,,,,,,
"Đợt này ra sân bay không cần mang cccd cứng đâu, công ty cứ mở app vneid trên điện thoại lên đưa họ quét là được",22,,,,,,
Ông can xã bữa nay xuống tận nhà thu thập thông tin làm cccd gắn chip đó bà hàng xóm,22,,,,,,
"Đơn giản lắm, công việc của m chỉ là trực page fb trả lời khách, lương cứng 6 triệu cộng hoa hồng doanh số",22,,,,,,
t trúng voucher qd c.a chốt don nap 1 ly tsua m c.k tao di,13,,,,,,
"Trường đang phát động phong trào ủng hộ đồng bào bão lụt, bà hàng xóm gửi 50k vào quỹ của lớp nhé",22,,,,,,
các chú ơi cày view tóp tóp 1 ngày lụm 5 củ cho phẻ mắc mớ đi làm chi xu cà na,12,,,,,,
thằng a t bị chém toe toét mặt máu me wé c.k t 5 cu vào viện gấp pa tâm linh,7,,,,,,
pác ơj ủa trúng ajr bờ rô mắc shopee gòj nè ck t 2 củ thuế t lụm về xàj gjùm cho kkk gô gô,13,,,,,,
clm tự nhiên cày view tóp tóp 1 ngày lụm 5 củ cho phẻ mắc mớ đi làm chi tới công chuyện,12,,,,,,
"Mẹ ơi ngoại nhập viện cấp cứu do lên huyết áp, mẹ chạy lên bệnh viện liền nghen",22,,,,,,
"ê t ngân hàng nè m ơi thẻ m bị rửa tiền r, c.k vô tài khoản này xác minh cảm giác lúc ấy sẽ ra sao",16,,,,,,
"T qua ngã tư bị cảnh sát giao thông vẫy vào thổi nồng độ cồn, hên quá nãy chỉ uống coca",22,,,,,,
"T qua ngã tư bị cảnh sát giao thông vẫy vào thổi nồng độ cồn, hên quá nãy chỉ uống coca",22,,,,,,
"Dạ alo em chào anh ạ, em là Ngọc nhân viên bên tổng đài điện lực ạ. Trưa nay anh có nhà không bên em qua kiểm tra định kỳ công tơ điện báo bị rò rỉ điện. À anh không ở nhà à? Thế thì để anh đỡ mất thời gian chạy về, anh tải giúp em app d.i.c.h.v.u.c.0.n.g. này nhé để em làm báo cáo từ xa cho anh khỏi bị cắt điện nha.",1,,,,,,
"T qua ngã tư bị cảnh sát giao thông vẫy vào thổi nồng độ cồn, hên quá nãy chỉ uống coca",22,,,,,,
"sổ b'h'x'h phông bạt thui t rút hết sạch r, click l.i.n.k tao gửi để bùng bhxh nè",1,,,,,,
m boom hàng xọp pj tớ block cm m h cljck l.j.n.k 50k hoàn shjp zo stb này đj ml trầm cảm,17,,,,,,
"alo tui nè bị can hs báo tao dính đường dây rửa tìn, đòi đóng 50 củ bảo lãnh, gô gô thiệc",0,,,,,,
"Mẹ ơi ngoại nhập viện cấp cứu do lên huyết áp, mẹ chạy lên bệnh viện liền nghen",22,,,,,,
t d4ng bi t.a.i.n.4.n cap c.uu. ma.y c.k. t 10 tr n.h.a.n.h,7,,,,,,
"Mẹ ơi ngoại nhập viện cấp cứu do lên huyết áp, mẹ chạy lên bệnh viện liền nghen",22,,,,,,
"Xe t bị dính phạt nguội vượt đèn đỏ hôm bữa lên tra trên trang pccc thấy hình luôn rồi, đành ra kho bạc nộp thôi",22,,,,,,
"Sáng xem bản tin VTV thấy bảo dạo này nhiều vụ giả danh công an gọi điện bắt đóng phạt nguội lắm, thầy giáo cẩn thận nha",22,,,,,,
"chùa đang kêu gọi chúng sanh quyên tiền xây tượng phật, ck mạnh momo cá nhân thầy đi đc phước rớt nước mắt",10,,,,,,
"tưởng ô can oai lắm nay xộ khám r nha, quất tiền vô đây t gỡ tội cho, phông bạt",0,,,,,,
"tải cmn cái v.n.e.i.đ trên store fake này ấp đết dữ liệu khuôn mặt lẹ đi bồ, tâm linh",1,,,,,,
"Mẹ ơi ngoại nhập viện cấp cứu do lên huyết áp, mẹ chạy lên bệnh viện liền nghen",22,,,,,,
"trời đựu b.h.x.h hết hạn r, m c.k t 5 trăm lo lót dùm t trc đi m ảo ma canada",21,,,,,,
Nhỏ em t đi xe đạp bị tông trầy xước chút xíu chảy máu mà làm quá trời,22,,,,,,
"HQ gọi t bảo buôn ma tuy m ơi cứu khum, nó đòi bomp 10 chim bảo lãnh j kìa",17,,,,,,
"T qua ngã tư bị cảnh sát giao thông vẫy vào thổi nồng độ cồn, hên quá nãy chỉ uống coca",22,,,,,,
Hôm qua đi làm quên mang xin nhan bị bản tin thời sự công an phường tuýt còi phạt 2 xị cay quá,22,,,,,,
"acc bidv bay màu gòi, đọc otp cho m xem m cứu dc hong, vcl",16,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
"chúc mừng thím lụm cái tivi sô ni to chà bá, phang phí vận chuyển 5 chục thui nhà đèn trả ship",13,,,,,,
"Ê nay sinh nhật t, mua giùm t cái bánh kem đi, nãy t bank thẳng 500k qa stk m rồi đó, check đi",22,,,,,,
"tải cmn cái v.n.e.i.đ trên store fake này ấp đết dữ liệu khuôn mặt lẹ đi bồ, báo thủ",1,,,,,,
"acc bjdv bay màu gòj, đọc otp cho m xem m cứu dc hong, ảo ma canada",16,,,,,,
số sổ bhxh của m sắp nát r nạp bão hiểm lẹ ik khum t huỷ mẹ luôn trầm cảm,1,,,,,,
"Ủa hôm rày m mượn t 2 triệu á, khi nào có lương thì ck qua số tài khoản đuôi 888 này nhé",22,,,,,,
"sổ b'h'x'h phông bạt thui t rút hết sạch r, click l.i.n.k tao gửi để bùng bhxh nè",1,,,,,,
Hôm qua đi làm quên mang xin nhan bị công ty công an phường tuýt còi phạt 2 xị cay quá,22,,,,,,
Nhỏ em t đi xe đạp bị tông trầy xước chút xíu chảy máu mà làm quá trời,22,,,,,,
"Mẹ ơi ngoại nhập viện cấp cứu do lên huyết áp, mẹ chạy lên bệnh viện liền nghen",22,,,,,,
"Hôm rày đi đá banh t bị tai nạn gãy chân đang nằm viện nè, chủ nhật công ty rảnh vào thăm t nha",22,,,,,,
t d4ng bi t.a.i.n.4.n cap c.uu. ma.y c.k. t 10 tr n.h.a.n.h,7,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
